2
1	1554	1468	-0.860963	-0.508668
1	1554	1469	-0.822628	-0.568579
1	1554	1470	-0.781805	-0.623523
1	1553	1471	-0.793144	-0.609034
1	1552	1472	-0.809481	-0.587146
1	1551	1473	-0.818955	-0.573858
1	1551	1474	-0.801826	-0.597558
1	1550	1475	-0.814161	-0.580639
1	1549	1476	-0.818564	-0.574416
1	1548	1477	-0.821993	-0.569497
1	1548	1478	-0.821280	-0.570525
1	1547	1479	-0.821926	-0.569595
1	1546	1480	-0.822869	-0.568231
1	1545	1481	-0.825258	-0.564756
1	1545	1482	-0.834055	-0.551682
1	1544	1483	-0.835730	-0.549140
1	1544	1484	-0.840320	-0.542090
1	1543	1485	-0.846017	-0.533156
1	1542	1486	-0.851765	-0.523924
1	1542	1487	-0.855988	-0.516995
1	1541	1488	-0.859368	-0.511357
1	1541	1489	-0.864546	-0.502554
1	1540	1490	-0.870658	-0.491889
1	1539	1491	-0.870787	-0.491661
1	1539	1492	-0.874080	-0.485782
1	1538	1493	-0.880010	-0.474956
1	1538	1494	-0.883531	-0.468373
1	1537	1495	-0.890214	-0.455543
1	1537	1496	-0.893961	-0.448144
1	1536	1497	-0.895832	-0.444393
1	1536	1498	-0.904022	-0.427485
1	1535	1499	-0.905298	-0.424778
1	1535	1500	-0.913106	-0.407723
1	1534	1501	-0.917930	-0.396742
1	1534	1502	-0.919952	-0.392031
1	1534	1503	-0.924632	-0.380863
1	1533	1504	-0.928087	-0.372364
1	1533	1505	-0.935460	-0.353433
1	1532	1506	-0.939712	-0.341967
1	1532	1507	-0.945007	-0.327051
1	1532	1508	-0.948200	-0.317673
1	1531	1509	-0.952866	-0.303392
1	1531	1510	-0.957284	-0.289148
1	1531	1511	-0.963187	-0.268833
1	1530	1512	-0.965866	-0.259043
1	1530	1513	-0.968701	-0.248232
1	1530	1514	-0.972931	-0.231097
1	1530	1515	-0.975248	-0.221113
1	1530	1516	-0.978661	-0.205482
1	1529	1517	-0.980140	-0.198305
1	1529	1518	-0.982963	-0.183806
1	1529	1519	-0.986371	-0.164534
1	1529	1520	-0.988005	-0.154425
1	1529	1521	-0.990065	-0.140612
1	1529	1522	-0.990745	-0.135739
1	1528	1523	-0.990087	-0.140453
1	1528	1524	-0.990162	-0.139923
1	1528	1525	-0.990745	-0.135739
1	1528	1526	-0.991789	-0.127887
1	1528	1527	-0.993213	-0.116310
1	1528	1528	-0.993357	-0.115069
1	1528	1529	-0.993783	-0.111336
1	1528	1530	-0.994464	-0.105082
1	1528	1531	-0.995356	-0.096263
1	1527	1532	-0.996387	-0.084933
1	1527	1533	-0.997517	-0.070430
1	1527	1534	-0.998490	-0.054940
1	1527	1535	-0.999226	-0.039330
1	1527	1536	-0.999721	-0.023633
1	1527	1537	-0.999969	-0.007884
1	1527	1538	-0.999969	0.007884
1	1527	1539	-0.999721	0.023633
1	1527	1540	-0.999226	0.039330
1	1527	1541	-0.998490	0.054940
1	1527	1542	-0.997517	0.070430
1	1527	1543	-0.996387	0.084933
1	1528	1544	-0.995356	0.096263
1	1528	1545	-0.994464	0.105082
1	1528	1546	-0.993783	0.111336
1	1528	1547	-0.993357	0.115069
1	1528	1548	-0.991630	0.129115
1	1528	1549	-0.990237	0.139397
1	1528	1550	-0.989285	0.146000
1	1528	1551	-0.988841	0.148975
1	1528	1552	-0.986892	0.161385
1	1529	1553	-0.986139	0.165920
1	1529	1554	-0.983689	0.179880
1	1529	1555	-0.979545	0.201227
1	1529	1556	-0.973057	0.230567
1	1529	1557	-0.967207	0.253990
1	1530	1558	-0.960700	0.277588
1	1530	1559	-0.954660	0.297699
1	1530	1560	-0.946109	0.323849
1	1530	1561	-0.934618	0.355654
1	1531	1562	-0.930663	0.365878
1	1531	1563	-0.921100	0.389325
1	1532	1564	-0.910083	0.414426
1	1532	1565	-0.899158	0.437624
1	1533	1566	-0.890872	0.454253
1	1533	1567	-0.878386	0.477952
1	1534	1568	-0.869865	0.493290
1	1534	1569	-0.852232	0.523164
1	1535	1570	-0.840691	0.541515
1	1536	1571	-0.829048	0.559177
1	1536	1572	-0.814645	0.579960
1	1537	1573	-0.803165	0.595756
1	1538	1574	-0.793102	0.609089
1	1538	1575	-0.774285	0.632836
1	1539	1576	-0.765901	0.642958
1	1540	1577	-0.751619	0.659598
1	1541	1578	-0.740037	0.672566
1	1542	1579	-0.727332	0.686286
1	1543	1580	-0.713963	0.700183
1	1544	1581	-0.700183	0.713963
1	1545	1582	-0.686286	0.727332
1	1546	1583	-0.672566	0.740037
1	1547	1584	-0.659598	0.751619
1	1548	1585	-0.647720	0.761879
1	1549	1586	-0.637217	0.770685
1	1550	1586	-0.619406	0.785071
1	1551	1587	-0.605197	0.796076
1	1552	1588	-0.594177	0.804334
1	1553	1588	-0.573881	0.818939
1	1554	1589	-0.561042	0.827788
1	1555	1590	-0.546598	0.837395
1	1556	1590	-0.531760	0.846895
1	1557	1591	-0.518080	0.855332
1	1558	1592	-0.512758	0.858533
1	1559	1592	-0.499038	0.866580
1	1560	1593	-0.491135	0.871083
1	1561	1593	-0.475675	0.879621
1	1562	1594	-0.464423	0.885613
1	1563	1594	-0.448890	0.893587
1	1564	1595	-0.436548	0.899681
1	1565	1595	-0.419919	0.907562
1	1566	1596	-0.409366	0.912370
1	1567	1596	-0.393098	0.919496
1	1568	1597	-0.384517	0.923118
1	1569	1597	-0.371246	0.928534
1	1570	1597	-0.361875	0.932227
1	1571	1598	-0.357510	0.933909
1	1572	1598	-0.340495	0.940246
1	1573	1598	-0.328778	0.944407
1	1574	1599	-0.320787	0.947151
1	1575	1599	-0.314000	0.949423
1	1576	1599	-0.300778	0.953694
1	1577	1600	-0.292960	0.956125
1	1578	1600	-0.275683	0.961249
1	1579	1600	-0.265230	0.964185
1	1580	1601	-0.263281	0.964719
1	1581	1601	-0.249458	0.968386
1	1582	1601	-0.242816	0.970072
1	1583	1601	-0.230827	0.972995
1	1584	1602	-0.214952	0.976625
1	1585	1602	-0.202844	0.979211
1	1586	1602	-0.186117	0.982528
1	1587	1602	-0.164534	0.986371
1	1588	1602	-0.152028	0.988376
1	1589	1602	-0.135739	0.990745
1	1590	1603	-0.116546	0.993185
1	1591	1603	-0.105893	0.994378
1	1592	1603	-0.080017	0.996794
1	1593	1603	-0.052552	0.998618
1	1594	1603	-0.023633	0.999721
1	1595	1603	-0.007884	0.999969
1	1596	1603	0.007884	0.999969
1	1597	1603	0.023633	0.999721
1	1598	1603	0.039330	0.999226
1	1599	1603	0.054940	0.998490
1	1600	1603	0.070430	0.997517
1	1601	1603	0.071807	0.997419
1	1602	1602	0.071807	0.997419
1	1603	1602	0.070430	0.997517
1	1604	1602	0.080674	0.996741
1	1605	1602	0.088307	0.996093
1	1606	1602	0.093371	0.995631
1	1607	1602	0.095894	0.995392
1	1608	1602	0.095894	0.995392
1	1609	1602	0.093371	0.995631
1	1610	1602	0.088307	0.996093
1	1611	1602	0.080674	0.996741
