35
1	1020	1072	-0.454590	-0.890701
1	1019	1073	-0.389866	-0.920871
1	1018	1073	-0.422438	-0.906392
1	1017	1074	-0.365518	-0.930804
1	1016	1074	-0.397274	-0.917700
1	1015	1075	-0.359094	-0.933301
1	1014	1075	-0.385027	-0.922905
1	1013	1076	-0.355511	-0.934672
1	1012	1076	-0.361248	-0.932470
1	1011	1076	-0.367821	-0.929897
1	1010	1077	-0.362523	-0.931975
1	1009	1077	-0.355381	-0.934722
1	1008	1077	-0.352984	-0.935629
1	1007	1078	-0.351475	-0.936197
1	1006	1078	-0.352279	-0.935895
1	1005	1079	-0.356798	-0.934182
1	1004	1079	-0.371643	-0.928376
1	1003	1079	-0.390670	-0.920531
1	1002	1079	-0.423901	-0.905709
1	1001	1080	-0.445509	-0.895277
1	1000	1080	-0.481101	-0.876665
1	999	1081	-0.510642	-0.859793
1	998	1081	-0.551337	-0.834283
1	997	1082	-0.573523	-0.819190
1	996	1082	-0.615785	-0.787915
1	995	1083	-0.634484	-0.772936
1	994	1084	-0.660044	-0.751227
1	993	1085	-0.682042	-0.731313
1	992	1086	-0.699893	-0.714248
1	991	1087	-0.713226	-0.700935
1	991	1088	-0.733974	-0.679177
1	990	1089	-0.747633	-0.664112
1	989	1090	-0.759904	-0.650036
1	988	1091	-0.771506	-0.636222
1	987	1092	-0.781015	-0.624513
1	986	1093	-0.784458	-0.620182
1	986	1094	-0.789172	-0.614172
1	985	1095	-0.794663	-0.607051
1	984	1096	-0.797148	-0.603784
1	983	1097	-0.801089	-0.598545
1	983	1098	-0.805422	-0.592702
1	982	1099	-0.810530	-0.585697
1	981	1100	-0.817247	-0.576288
1	981	1101	-0.827184	-0.561931
1	980	1102	-0.833399	-0.552671
1	979	1103	-0.839614	-0.543183
1	978	1104	-0.844806	-0.535073
1	978	1105	-0.857813	-0.513962
1	977	1106	-0.866110	-0.499853
1	977	1107	-0.878613	-0.477534
1	976	1108	-0.882616	-0.470095
1	975	1109	-0.890187	-0.455595
1	975	1110	-0.904353	-0.426786
1	975	1111	-0.915484	-0.402354
1	974	1112	-0.927094	-0.374828
1	974	1113	-0.940398	-0.340075
1	974	1114	-0.947151	-0.320787
1	973	1115	-0.950819	-0.309746
1	973	1116	-0.958818	-0.284021
1	973	1117	-0.964379	-0.264523
1	972	1118	-0.970285	-0.241965
1	972	1119	-0.975638	-0.219388
1	972	1120	-0.978741	-0.205099
1	972	1121	-0.982528	-0.186117
1	972	1122	-0.986764	-0.162164
