29
1	1332	1423	-0.868618	0.495483
1	1332	1424	-0.829831	0.558014
1	1333	1425	-0.841100	0.540879
1	1333	1426	-0.809407	0.587248
1	1334	1427	-0.824545	0.565796
1	1335	1428	-0.832320	0.554296
1	1335	1429	-0.813437	0.581654
1	1336	1430	-0.823995	0.566597
1	1337	1431	-0.826551	0.562862
1	1337	1432	-0.822468	0.568812
1	1338	1433	-0.826583	0.562815
1	1339	1434	-0.821750	0.569848
1	1340	1435	-0.817889	0.575376
1	1340	1436	-0.817550	0.575857
1	1341	1437	-0.818832	0.574033
1	1342	1438	-0.816270	0.577671
1	1342	1439	-0.816270	0.577671
1	1343	1440	-0.818832	0.574033
1	1344	1441	-0.817550	0.575857
1	1344	1442	-0.812675	0.582717
1	1345	1443	-0.817146	0.576431
1	1346	1444	-0.817786	0.575522
1	1347	1445	-0.814589	0.580039
1	1347	1446	-0.814425	0.580269
1	1348	1447	-0.816339	0.577572
1	1349	1448	-0.814425	0.580269
1	1349	1449	-0.814589	0.580039
1	1350	1450	-0.817786	0.575522
1	1351	1451	-0.821926	0.569595
1	1352	1452	-0.821572	0.570105
1	1352	1453	-0.831051	0.556196
1	1353	1454	-0.835334	0.549743
1	1354	1455	-0.835039	0.550191
1	1354	1456	-0.839024	0.544094
1	1355	1457	-0.847328	0.531070
1	1356	1458	-0.850427	0.526093
1	1356	1459	-0.858466	0.512870
1	1357	1460	-0.864392	0.502819
1	1357	1461	-0.873414	0.486978
1	1358	1462	-0.880676	0.473719
1	1358	1463	-0.884728	0.466107
1	1359	1464	-0.892743	0.450566
1	1360	1465	-0.898419	0.439140
1	1360	1466	-0.908218	0.418497
1	1360	1467	-0.916294	0.400506
1	1361	1468	-0.921750	0.387786
1	1361	1469	-0.928087	0.372364
1	1362	1470	-0.934927	0.354840
1	1362	1471	-0.943144	0.332386
1	1362	1472	-0.952989	0.303006
1	1363	1473	-0.958848	0.283919
1	1363	1474	-0.971221	0.238180
1	1363	1475	-0.979895	0.199514
1	1363	1476	-0.987511	0.157551
1	1364	1477	-0.994653	0.103278
1	1364	1478	-0.999710	0.024092
1	1364	1479	-0.998412	-0.056334
1	1364	1480	-0.988645	-0.150269
1	1364	1481	-0.971232	-0.238134
1	1364	1482	-0.942268	-0.334860
1	1364	1483	-0.897988	-0.440020
1	1363	1484	-0.870200	-0.492699
1	1363	1485	-0.809017	-0.587785
1	1362	1486	-0.770920	-0.636933
1	1361	1487	-0.726507	-0.687159
1	1360	1488	-0.677805	-0.735241
1	1359	1489	-0.627330	-0.778753
1	1358	1490	-0.579103	-0.815254
1	1357	1490	-0.483967	-0.875086
1	1356	1490	-0.388242	-0.921558
1	1355	1491	-0.323774	-0.946134
1	1354	1491	-0.214945	-0.976626
1	1353	1491	-0.116571	-0.993182
1	1352	1491	-0.011991	-0.999928
1	1351	1491	0.091775	-0.995780
1	1350	1490	0.163723	-0.986506
1	1349	1490	0.236490	-0.971634
1	1348	1490	0.303032	-0.952981
