55
1	950	1222	-0.338480	-0.940974
1	949	1223	-0.258703	-0.965957
1	948	1223	-0.294765	-0.955570
1	947	1223	-0.319657	-0.947533
1	946	1224	-0.235731	-0.971818
1	945	1224	-0.270077	-0.962839
1	944	1224	-0.288758	-0.957402
1	943	1225	-0.248206	-0.968707
1	942	1225	-0.255712	-0.966753
1	941	1225	-0.266819	-0.963747
1	940	1225	-0.266533	-0.963826
1	939	1226	-0.256522	-0.966539
1	938	1226	-0.250956	-0.967998
1	937	1226	-0.251988	-0.967730
1	936	1226	-0.246803	-0.969066
1	935	1227	-0.246803	-0.969066
1	934	1227	-0.240154	-0.970735
1	933	1227	-0.240154	-0.970735
1	932	1227	-0.246803	-0.969066
1	931	1228	-0.246803	-0.969066
1	930	1228	-0.240154	-0.970735
1	929	1228	-0.240154	-0.970735
1	928	1228	-0.246803	-0.969066
1	927	1229	-0.246803	-0.969066
1	926	1229	-0.240154	-0.970735
1	925	1229	-0.240154	-0.970735
1	924	1229	-0.246803	-0.969066
1	923	1230	-0.258566	-0.965994
1	922	1230	-0.262622	-0.964899
1	921	1230	-0.260600	-0.965447
1	920	1230	-0.277224	-0.960805
1	919	1231	-0.283733	-0.958903
1	918	1231	-0.296408	-0.955061
1	917	1231	-0.302407	-0.953179
1	916	1231	-0.313740	-0.949509
1	915	1232	-0.323084	-0.946370
1	914	1232	-0.329804	-0.944050
1	913	1233	-0.337641	-0.941275
1	912	1233	-0.349156	-0.937064
1	911	1233	-0.354848	-0.934924
1	910	1234	-0.360739	-0.932667
1	909	1234	-0.359956	-0.932969
1	908	1235	-0.362945	-0.931810
1	907	1235	-0.366807	-0.930297
1	906	1235	-0.364498	-0.931204
1	905	1236	-0.363009	-0.931786
1	904	1236	-0.363784	-0.931483
1	903	1237	-0.368241	-0.929730
1	902	1237	-0.372037	-0.928218
1	901	1237	-0.369767	-0.929124
1	900	1238	-0.358027	-0.933711
1	899	1238	-0.359601	-0.933106
1	898	1238	-0.354848	-0.934924
1	897	1239	-0.350317	-0.936631
1	896	1239	-0.350317	-0.936631
1	895	1240	-0.342717	-0.939439
1	894	1240	-0.336110	-0.941823
1	893	1241	-0.337541	-0.941311
1	892	1241	-0.335956	-0.941878
1	891	1241	-0.328437	-0.944526
1	890	1241	-0.325843	-0.945424
1	889	1242	-0.325843	-0.945424
1	888	1242	-0.328437	-0.944526
1	887	1242	-0.324100	-0.946023
1	886	1243	-0.320994	-0.947081
1	885	1243	-0.321871	-0.946783
1	884	1243	-0.327733	-0.944770
1	883	1244	-0.334076	-0.942546
1	882	1244	-0.344844	-0.938660
1	881	1244	-0.360955	-0.932583
1	880	1245	-0.363784	-0.931483
1	879	1245	-0.372364	-0.928087
1	878	1246	-0.380863	-0.924632
1	877	1246	-0.392031	-0.919952
1	876	1246	-0.396742	-0.917930
1	875	1247	-0.407723	-0.913106
1	874	1247	-0.414330	-0.910127
1	873	1248	-0.418544	-0.908196
1	872	1248	-0.436389	-0.899758
1	871	1249	-0.441580	-0.897222
1	870	1249	-0.449638	-0.893211
1	869	1250	-0.463963	-0.885854
1	868	1250	-0.471111	-0.882074
1	867	1251	-0.483288	-0.875462
1	866	1251	-0.498860	-0.866683
1	865	1252	-0.499038	-0.866580
1	864	1252	-0.512758	-0.858533
1	863	1253	-0.518080	-0.855332
1	862	1254	-0.523572	-0.851981
1	861	1254	-0.530375	-0.847763
1	860	1255	-0.539361	-0.842075
1	859	1256	-0.548091	-0.836419
1	858	1256	-0.554989	-0.831857
1	857	1257	-0.557453	-0.830209
1	856	1258	-0.566529	-0.824042
1	855	1258	-0.573636	-0.819110
1	854	1259	-0.582279	-0.812989
1	853	1260	-0.581390	-0.813625
1	852	1260	-0.587459	-0.809254
1	851	1261	-0.593027	-0.805183
1	850	1262	-0.596479	-0.802628
1	849	1263	-0.603963	-0.797013
1	848	1263	-0.616653	-0.787235
1	847	1264	-0.621823	-0.783158
1	846	1265	-0.629745	-0.776802
1	845	1266	-0.640088	-0.768302
1	844	1267	-0.646660	-0.762778
1	843	1267	-0.651849	-0.758349
1	842	1268	-0.654763	-0.755834
1	841	1269	-0.654565	-0.756006
1	840	1270	-0.656270	-0.754526
1	839	1271	-0.659820	-0.751424
1	838	1272	-0.665100	-0.746755
1	837	1273	-0.666296	-0.745687
1	836	1274	-0.668666	-0.743563
1	835	1275	-0.672163	-0.740403
1	834	1276	-0.676721	-0.736240
1	833	1276	-0.676721	-0.736240
1	832	1277	-0.672163	-0.740403
1	831	1278	-0.668666	-0.743563
1	830	1279	-0.666296	-0.745687
1	829	1280	-0.665100	-0.746755
1	828	1281	-0.665100	-0.746755
1	827	1282	-0.670897	-0.741551
1	826	1283	-0.677471	-0.735550
1	825	1284	-0.684731	-0.728796
1	824	1285	-0.696952	-0.717118
1	823	1285	-0.708991	-0.705218
1	822	1286	-0.715292	-0.698826
1	821	1287	-0.725509	-0.688213
1	820	1288	-0.734871	-0.678207
1	819	1289	-0.743168	-0.669104
1	818	1290	-0.754547	-0.656246
1	818	1291	-0.772118	-0.635479
1	817	1292	-0.781734	-0.623612
1	816	1293	-0.793776	-0.608210
1	816	1294	-0.806951	-0.590618
1	815	1295	-0.815464	-0.578807
1	814	1296	-0.822279	-0.569085
1	814	1297	-0.827417	-0.561588
1	813	1298	-0.834284	-0.551334
1	812	1299	-0.836618	-0.547786
1	812	1300	-0.841414	-0.540391
1	811	1301	-0.842075	-0.539361
1	810	1302	-0.847763	-0.530375
1	810	1303	-0.856667	-0.515870
1	809	1304	-0.859387	-0.511326
1	808	1305	-0.866358	-0.499423
1	808	1306	-0.878351	-0.478017
1	807	1307	-0.885122	-0.465359
1	807	1308	-0.901195	-0.433414
1	806	1309	-0.911539	-0.411214
1	806	1310	-0.924950	-0.380089
1	805	1311	-0.936576	-0.350465
