0	0.000321169	0.00472509	0.0105116	0.016846	0.0156607	0.0127747	0.0122153	0.00972107	0.0117775	0.0322707	0.0589	0.0395718	0.0516813	0.0612129	0.0554243	0.0567778	0.0633247	0.0464658	0.0490381	0.0520875	0.060682	0.0471462	0.0448601	0.0394739	0.0535069	0.0638572	0.0377669	0.0499767	0.0601051	0.0395718	0.0516813	0.0612129	0.0633247	0.0520123	0.0639347	0.0333041	0.043582	0.0485105	0.0598791	0.0321322	0.0469673	0.045296	0.0452904	0.0462129	0.0520558	0.0528724	0.0483061	0.056819	0.0578388	0.0380032	0.0589624	0.0382605	0.0579745	0.0357208	0.0474922	0.0357246	0.0468577	0.0579745	0.0608697	0.0652604	0.0616242	0.0663769	0.0680236	0.0560117	0.0911637	0.0891571	0.0580984	0.0618948	0.0577126	0.0588726	0.037636	0.0577439	0.0494778	0.0359442	0.0662057	0.054492	0.0537296	0.0612933	0.0653937	0.00885951	0.00972869	0.0542372	0.0481273	0.045613	0.0581576	0.0103068	0.0496393	
0.000321169	0	0.00448751	0.0043052	0.0135135	0.0178198	0.0158832	0.0164227	0.0136162	0.0143863	0.03217	0.0597102	0.0423646	0.0546268	0.0640497	0.0576839	0.0590397	0.0655831	0.0493127	0.0524473	0.0555145	0.0640114	0.0507933	0.0487194	0.0432743	0.055399	0.0658917	0.0407595	0.0531417	0.0631128	0.0423646	0.0546268	0.0640497	0.0655831	0.0537342	0.0657819	0.0365177	0.0468601	0.0516932	0.0628507	0.0356937	0.050434	0.0491266	0.0492247	0.0503838	0.056418	0.0572802	0.0526056	0.061099	0.0616227	0.0411955	0.0623382	0.0415777	0.0616317	0.0391352	0.0510651	0.0391496	0.0508141	0.0616317	0.0614766	0.0660011	0.0616109	0.0667734	0.0679238	0.0558992	0.0909611	0.0889666	0.0579465	0.0617833	0.0575707	0.0621276	0.0405826	0.0609531	0.0528561	0.0391192	0.0663799	0.0543431	0.0535791	0.0614954	0.0657565	0.00210929	0.0136071	0.05409	0.051648	0.0497047	0.0620945	0.0146448	0.0514348	
0.00472509	0.00448751	0	0.00557482	0.0119618	0.0161805	0.0170994	0.0192081	0.0155547	0.0156468	0.031141	0.0575654	0.0450255	0.055321	0.0640348	0.0579156	0.0591699	0.0653038	0.0500234	0.0546226	0.0571857	0.0647686	0.0533283	0.0515119	0.0453677	0.0564268	0.0650267	0.0437591	0.0539155	0.0631146	0.0450255	0.055321	0.0640348	0.0652648	0.054059	0.0650267	0.0393389	0.0477193	0.0520782	0.0624969	0.0387279	0.0508976	0.0496908	0.0498289	0.0511113	0.0572662	0.0583587	0.0541225	0.0617893	0.0619912	0.0433186	0.0625284	0.0433292	0.0619187	0.0415275	0.0519339	0.0415326	0.0518991	0.0619187	0.0607317	0.0650267	0.0606447	0.065584	0.0665552	0.0553142	0.0890847	0.0874667	0.0563963	0.0604237	0.056036	0.0622895	0.0433089	0.061008	0.0535413	0.0413816	0.0651685	0.0528493	0.0521355	0.0604947	0.0645783	0.00530758	0.0153529	0.0525538	0.0539701	0.0503805	0.0625484	0.0175355	0.0517466	
0.0105116	0.0043052	0.00557482	0	0.00249497	0.0088741	0.0142721	0.0158571	0.0209749	0.0244654	0.0415972	0.0696407	0.0502713	0.0645981	0.0742948	0.0679519	0.0693483	0.076006	0.0542482	0.0608455	0.0645065	0.0737371	0.0584443	0.0536412	0.0472685	0.065047	0.0760625	0.0480038	0.0629832	0.0732662	0.0502713	0.0645981	0.0742948	0.076006	0.0638422	0.0760625	0.0441509	0.0566127	0.0616745	0.0730175	0.0426412	0.0601611	0.0583456	0.0582408	0.0585553	0.0627412	0.0632677	0.0596291	0.0680806	0.0708989	0.0468085	0.0721798	0.0463222	0.0711155	0.0450377	0.0605618	0.0450047	0.0595778	0.0711155	0.0714018	0.0760625	0.0710682	0.0766228	0.0773462	0.0642426	0.0978936	0.0958444	0.0663833	0.070994	0.0662563	0.0720853	0.0473526	0.070956	0.0625987	0.0454014	0.0760504	0.0628357	0.0619848	0.0710924	0.0755598	0.000167019	0.0226983	0.0626706	0.0597596	0.0583363	0.0710629	0.0190472	0.061586	
0.016846	0.0135135	0.0119618	0.00249497	0	0.000350196	0.00864442	0.00902095	0.0170555	0.0274488	0.04906	0.0751201	0.0489913	0.0641119	0.0740907	0.0696528	0.0710431	0.0776698	0.0503006	0.0576937	0.0617135	0.0716072	0.0538847	0.047974	0.0415982	0.0674405	0.0784371	0.0455982	0.0617728	0.0724764	0.0489913	0.0641119	0.0740907	0.0776698	0.0670555	0.0791121	0.0416636	0.0552215	0.0605489	0.0723237	0.0384729	0.0580039	0.0546547	0.0532226	0.0531133	0.0564255	0.0567749	0.0536467	0.061965	0.0662927	0.0423223	0.0699987	0.0408171	0.0677372	0.0405983	0.0578781	0.0405367	0.0550327	0.0677372	0.0775869	0.0819342	0.07838	0.0833449	0.0848313	0.0722934	0.107152	0.105046	0.0747903	0.0787149	0.0744785	0.0703911	0.043309	0.069465	0.0606538	0.0415816	0.0831796	0.0711916	0.0703893	0.0782015	0.0823769	0.00998072	0.023151	0.0709709	0.0560167	0.0531091	0.065906	0.0144664	0.0646513	
0.0156607	0.0178198	0.0161805	0.0088741	0.000350196	0	0.00848077	0.000776099	0.0103312	0.0228054	0.0466058	0.0704408	0.0421477	0.0566701	0.0667296	0.0628564	0.0642355	0.0708455	0.0440168	0.0499068	0.053801	0.0637055	0.0459963	0.0402224	0.0340835	0.0610449	0.0717544	0.0386909	0.0541561	0.0649944	0.0421477	0.0566701	0.0667296	0.0708455	0.0608732	0.0727206	0.0345288	0.0476271	0.0530207	0.0649998	0.0310321	0.0502707	0.0466974	0.0451288	0.0449859	0.0483299	0.0485912	0.0452466	0.0538663	0.0581978	0.0353726	0.0622224	0.0334529	0.0597918	0.0334272	0.0499593	0.0333559	0.0467891	0.0597918	0.0726191	0.0767994	0.0745135	0.0786378	0.0811958	0.0704286	0.107995	0.105767	0.0734771	0.075308	0.0727142	0.0627018	0.0363976	0.0618572	0.0528847	0.0346957	0.0788621	0.0698373	0.0691786	0.0738367	0.0777104	0.0151976	0.0178035	0.0694891	0.0481699	0.0449866	0.0577866	0.00748684	0.0584388	
0.0127747	0.0158832	0.0170994	0.0142721	0.00864442	0.00848077	0	0.0082037	0.0106065	0.020691	0.0433243	0.0653582	0.0449436	0.0559229	0.0648432	0.0614222	0.0626419	0.0686138	0.0461495	0.0520834	0.0549849	0.0632232	0.0490068	0.0447399	0.0383953	0.0610427	0.070228	0.0422432	0.0535016	0.0630918	0.0449436	0.0559229	0.0648432	0.0686138	0.0596222	0.0702046	0.0375159	0.0469554	0.051584	0.0624314	0.0346829	0.0489034	0.045433	0.0440807	0.0440668	0.0478657	0.0486757	0.0461641	0.0531572	0.0570165	0.0391023	0.0605993	0.0374642	0.0583005	0.0379977	0.0493994	0.0374642	0.0471308	0.0583005	0.0699059	0.0737168	0.0715525	0.0752893	0.0776875	0.0682251	0.104147	0.102518	0.0698643	0.0720323	0.0690763	0.0610413	0.040503	0.059979	0.0520272	0.0389902	0.0755291	0.0662859	0.0657131	0.0709099	0.0744349	0.018134	0.0161703	0.0658582	0.0506737	0.0440454	0.0566938	0.00989893	0.0571077	
0.0122153	0.0164227	0.0192081	0.0158571	0.00902095	0.000776099	0.0082037	0	0.00312284	0.0161955	0.0403057	0.0636579	0.0362233	0.0496255	0.0596787	0.0555939	0.056967	0.0635911	0.0403929	0.0438967	0.0474418	0.0570208	0.0405896	0.0362172	0.0305288	0.0540385	0.0644809	0.0332489	0.0472132	0.0580461	0.0362233	0.0496255	0.0596787	0.0635911	0.0536374	0.0654133	0.0286937	0.0406627	0.0460408	0.0581148	0.0257197	0.0435004	0.040365	0.0393526	0.039465	0.0438421	0.0442392	0.0401713	0.0491283	0.052386	0.0312951	0.0555677	0.029954	0.0534835	0.028893	0.0433061	0.0288419	0.0407231	0.0534835	0.0655033	0.0696269	0.0675649	0.0715773	0.0743432	0.064157	0.102254	0.100021	0.0672362	0.0684727	0.0663501	0.0559252	0.0318541	0.0550465	0.0460709	0.0300254	0.0718855	0.0636102	0.0630007	0.0668708	0.0706631	0.0196244	0.0109804	0.0632268	0.0423862	0.0393486	0.0521505	0.00124354	0.051187	
0.00972107	0.0136162	0.0155547	0.0209749	0.0170555	0.0103312	0.0106065	0.00312284	0	0.00536404	0.0294822	0.0537892	0.0312309	0.0423817	0.052249	0.0468966	0.0482714	0.0549611	0.0397616	0.0396738	0.0424729	0.0511201	0.0380216	0.0357086	0.0302978	0.0453985	0.0555699	0.0296807	0.040515	0.0510492	0.0312309	0.0423817	0.052249	0.0549611	0.0441907	0.0561198	0.024814	0.0340617	0.0392122	0.0511251	0.0238615	0.0375681	0.0359701	0.0360378	0.0372678	0.0429618	0.0434617	0.0390745	0.0480753	0.0485784	0.0305087	0.0496936	0.0297346	0.0487009	0.0280441	0.0378749	0.0280079	0.0372303	0.0487009	0.05495	0.0591764	0.0568225	0.0609273	0.0635037	0.0535166	0.0916357	0.0894393	0.0564004	0.0576202	0.0554757	0.0496361	0.0297736	0.0486007	0.0399583	0.0284526	0.0611313	0.0527831	0.0521972	0.0561181	0.0599882	0.0210538	8.20496e-05	0.0523859	0.038826	0.0365434	0.0489789	0.00141811	0.0417471	
0.0117775	0.0143863	0.0156468	0.0244654	0.0274488	0.0228054	0.020691	0.0161955	0.00536404	0	0.00227574	0.0345435	0.0302344	0.0381592	0.0424963	0.0357298	0.0368467	0.042145	0.0360455	0.0391738	0.0403238	0.043268	0.0384264	0.0384143	0.0343994	0.0321662	0.0369119	0.0295243	0.0381592	0.0451797	0.0299532	0.0366633	0.0431376	0.0413394	0.0297401	0.0369119	0.0248336	0.0325694	0.0366633	0.0431376	0.0247376	0.0365018	0.0358968	0.0362882	0.0383487	0.0455449	0.0463961	0.0406644	0.0495932	0.0483274	0.0314408	0.0473869	0.0324448	0.0481215	0.028926	0.0370515	0.0294889	0.0370233	0.0478694	0.0321662	0.0369119	0.0315931	0.0371241	0.0379469	0.0276801	0.0645936	0.0625438	0.0292039	0.0318476	0.0283868	0.0451911	0.0297241	0.0451911	0.0386686	0.0293452	0.0364687	0.0255784	0.0249947	0.0315524	0.0360312	0.0229479	0.00352382	0.0252007	0.0387038	0.037333	0.0491666	0.0131969	0.0280027	
